lcl date,lcl time,utcofst,atvwpt,latitude,longitude,altind,baroa,altmsl,OAT,ias,gndspd,vspd,pitch,roll,latac,normac,hdg,trk,volt1,volt2,amp1,amp2,fqtyl,fqtyr,e1 fflow,e1 oilt,e1 oilp,e1 rpm,e1 cht1,e1 cht2,e1 cht3,e1 cht4,e1 egt1,e1 egt2,e1 egt3,e1 egt4,altgps,tas,hsis,crs,nav1,nav2,com1,com2,hcdi,vcdi,wndspd,wnddr,wptdst,wptbrg,magvar,afcson,rollm,pitchm,rollc,pichc,vspdg,gpsfix,hal,val,hplwas,hplfd,vplwas
2021-01-15,0 days 11:06:32,,,23.7566986,78.855278,1664.2,29.91,1694.8,22.5,0.0,15.2,3.23,3.41,-0.12,-0.04,-0.03,167.9,170.7,28.3,28.2,1.4,0.3,24.0,24.0,2.71,165.86,58.73,1141.6,279.99,292.84,281.72,286.36,1118.73,1130.63,1108.08,1119.28,1504.7,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,173.6,0.3,,,,,,3.9,,3704.0,,10.0,14.5,26.0
2021-01-15,0 days 11:06:33,,,23.756628,78.8552933,1665.2,29.91,1695.4,22.5,0.0,15.47,0.14,3.26,-0.3,0.03,0.02,168.5,168.5,28.3,28.2,1.4,0.3,24.0,24.0,2.69,165.89,58.65,1139.8,280.02,293.0,281.84,286.43,1118.65,1128.38,1109.0,1119.13,1505.3,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,173.7,0.3,,,,,,3.9,,3704.0,,10.0,14.5,26.0
2021-01-15,0 days 11:06:34,,,23.7565575,78.8553085,1664.2,29.91,1696.0,22.5,0.0,15.63,-4.79,3.59,0.05,0.08,-0.02,173.3,171.1,28.3,28.2,1.4,0.3,24.0,24.0,2.7,165.9,58.65,1136.4,280.06,293.15,281.95,286.49,1118.34,1126.25,1110.82,1120.38,1506.0,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,173.8,0.3,,,,,,3.9,,3704.0,,10.0,14.5,26.0
2021-01-15,0 days 11:06:35,,,23.7564831,78.8553162,1665.2,29.91,1694.2,22.5,0.0,15.9,-0.92,3.56,0.18,-0.08,-0.0,170.6,173.5,28.3,28.2,1.4,0.3,24.0,24.0,2.74,165.92,58.67,1139.6,280.1,293.31,282.06,286.56,1118.47,1126.34,1110.3,1121.64,1504.2,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,173.8,0.3,,,,,,0.0,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:36,,,23.7564106,78.8553238,1666.2,29.91,1694.2,22.2,0.0,15.84,14.94,3.5,0.05,0.06,-0.02,170.3,170.6,28.3,28.2,1.4,0.3,24.0,24.0,2.66,165.94,58.68,1137.8,280.16,293.48,282.15,286.64,1117.96,1125.12,1111.92,1122.21,1504.2,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,173.9,0.3,,,,,,3.9,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:37,,,23.7563381,78.8553391,1665.2,29.91,1694.1,22.5,0.0,15.84,2.14,4.02,0.91,-0.03,0.07,171.8,172.3,28.3,28.2,1.4,0.3,24.0,24.0,2.69,165.96,58.66,1141.7,280.2,293.63,282.26,286.71,1116.55,1123.9,1113.91,1121.46,1504.1,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.0,0.3,,,,,,3.9,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:38,,,23.7562618,78.8553467,1664.2,29.91,1694.2,22.5,0.0,16.25,-21.85,3.25,0.22,-0.03,-0.03,170.7,171.9,28.3,28.2,1.4,0.3,24.0,24.0,2.68,165.96,58.8,1144.9,280.24,293.78,282.37,286.77,1115.44,1123.17,1114.19,1119.51,1504.2,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.0,0.3,,,,,,7.9,,3704.0,,10.0,14.0,24.0
2021-01-15,0 days 11:06:39,,,23.7561874,78.8553619,1664.2,29.91,1694.1,22.5,0.0,16.64,-37.64,3.5,0.01,-0.01,0.05,171.7,172.0,28.3,28.2,1.4,0.3,24.0,24.0,2.68,165.97,58.65,1143.3,280.29,293.94,282.46,286.82,1113.85,1122.86,1113.52,1117.79,1504.0,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.1,0.3,,,,,,7.9,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:40,,,23.7561092,78.8553772,1664.2,29.91,1693.7,22.5,0.0,17.03,-26.39,3.44,0.36,-0.01,0.02,170.4,171.6,28.3,28.2,1.4,0.3,24.0,24.0,2.74,165.98,58.61,1136.5,280.36,294.1,282.58,286.91,1113.35,1122.75,1115.74,1116.99,1503.6,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.2,0.3,,,,,,11.8,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:41,,,23.7560291,78.8553848,1664.2,29.91,1695.9,22.5,0.0,17.34,-9.45,3.58,-0.02,0.0,-0.05,171.3,171.3,28.3,28.2,1.4,0.3,24.0,24.0,2.68,166.0,58.67,1137.4,280.41,294.27,282.7,286.98,1113.81,1122.78,1117.46,1118.38,1505.8,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.1,0.3,,,,,,11.8,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:42,,,23.7559471,78.8553925,1665.2,29.91,1696.3,22.5,0.0,17.69,-0.44,3.5,0.11,0.0,-0.04,171.8,171.9,28.2,28.2,1.4,0.3,24.0,24.0,2.75,166.0,58.76,1143.1,280.48,294.44,282.81,287.06,1112.61,1122.35,1116.26,1119.41,1506.2,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.2,0.3,,,,,,15.7,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:43,,,23.7558651,78.8554077,1665.2,29.91,1696.5,22.5,0.0,18.1,7.38,3.36,-0.25,-0.01,0.03,171.4,171.9,28.3,28.2,1.4,0.3,24.0,24.0,2.72,166.01,58.72,1144.6,280.57,294.6,282.93,287.15,1112.14,1120.73,1114.09,1120.13,1506.5,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.2,174.3,0.3,,,,,,3.9,,3704.0,,10.0,14.0,24.0
2021-01-15,0 days 11:06:44,,,23.7557793,78.855423,1664.2,29.91,1696.6,22.5,0.0,18.52,-11.26,3.5,0.12,0.03,0.04,172.1,172.0,28.3,28.2,1.4,0.3,24.0,24.0,2.71,166.02,58.64,1137.0,280.65,294.77,283.03,287.22,1112.77,1120.65,1113.74,1121.67,1506.5,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,174.4,0.3,,,,,,0.0,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:45,,,23.7556896,78.8554382,1665.2,29.91,1697.2,22.5,0.0,18.95,-3.81,2.98,0.4,0.0,-0.04,171.8,172.3,28.3,28.2,1.4,0.3,24.0,24.0,2.71,166.03,58.69,1140.0,280.73,294.95,283.17,287.29,1112.85,1121.48,1114.97,1122.48,1507.1,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,174.5,0.3,,,,,,7.9,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:46,,,23.7556038,78.8554535,1665.2,29.91,1697.9,22.5,-0.0,19.28,-0.15,3.27,0.05,-0.0,0.03,172.0,172.2,28.3,28.2,1.4,0.3,24.0,24.0,2.68,166.04,58.63,1131.4,280.8,295.1,283.28,287.37,1113.96,1122.97,1114.86,1122.75,1507.8,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,174.7,0.3,,,,,,3.9,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:47,,,23.7555122,78.8554535,1665.2,29.91,1696.2,22.5,0.0,19.63,13.04,3.7,-0.18,-0.02,0.02,171.8,172.1,28.3,28.2,1.4,0.3,24.0,24.0,2.74,166.05,58.6,1134.2,280.9,295.28,283.4,287.46,1115.87,1122.06,1116.79,1122.49,1506.1,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,174.6,0.3,,,,,,7.9,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:48,,,23.7554207,78.8554764,1665.2,29.91,1696.4,22.5,0.0,19.92,13.41,3.09,-0.53,0.02,-0.0,171.6,171.7,28.2,28.2,1.4,0.3,24.0,24.0,1.83,166.05,55.72,1012.8,280.99,295.45,283.53,287.55,1114.66,1119.49,1117.4,1122.75,1506.3,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,174.9,0.3,,,,,,11.8,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:49,,,23.7553291,78.8554916,1665.2,29.91,1696.4,22.5,0.0,19.87,-6.23,3.27,-0.37,0.01,-0.01,171.2,171.5,28.2,28.2,1.4,0.3,24.0,24.0,1.43,166.04,52.36,803.2,281.07,295.64,283.64,287.63,1100.33,1111.76,1104.86,1096.67,1506.4,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,175.0,0.3,,,,,,0.0,,3704.0,,10.0,13.5,24.0
2021-01-15,0 days 11:06:50,,,23.7552395,78.8555069,1664.2,29.91,1696.4,22.5,0.0,19.69,-29.7,3.41,-0.47,-0.01,0.02,170.9,171.0,27.9,28.0,1.3,0.3,24.0,24.0,1.37,166.03,51.59,728.4,281.14,295.79,283.73,287.71,1082.88,1101.13,1088.25,1075.19,1506.4,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,175.2,0.3,,,,,,3.9,,3704.0,,10.0,14.0,25.0
2021-01-15,0 days 11:06:51,,,23.7551498,78.8555222,1664.2,29.91,1695.5,22.5,0.0,19.48,-18.88,3.26,-0.85,0.02,0.04,171.8,171.3,28.2,28.2,1.4,0.3,24.0,24.0,1.44,166.03,52.91,772.0,281.2,295.95,283.83,287.76,1070.3,1090.21,1074.46,1067.22,1505.4,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,175.4,0.3,,,,,,3.9,,3704.0,,10.0,13.0,24.0
2021-01-15,0 days 11:06:52,,,23.7550602,78.8555298,1665.2,29.91,1694.9,22.5,-0.0,19.52,-4.79,3.15,-1.29,-0.01,-0.01,171.3,171.5,28.3,28.2,1.4,0.3,24.0,24.0,2.12,166.01,56.94,965.1,281.26,296.09,283.9,287.81,1062.25,1081.72,1063.52,1063.4,1504.8,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,175.6,0.3,,,,,,3.9,,3704.0,,10.0,13.0,24.0
2021-01-15,0 days 11:06:53,,,23.7549686,78.855545,1665.2,29.91,1696.7,22.5,-0.0,19.75,11.29,2.94,-1.08,0.03,0.0,171.7,171.2,28.3,28.2,1.4,0.3,24.0,24.0,2.24,166.0,57.91,1068.2,281.31,296.23,283.99,287.85,1063.82,1081.91,1062.05,1064.63,1506.6,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,175.8,0.3,,,,,,0.0,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:06:54,,,23.7548752,78.8555603,1666.2,29.91,1696.7,22.5,0.0,20.04,15.58,3.2,-0.43,0.01,-0.05,172.0,171.9,28.2,28.2,1.4,0.3,24.0,24.0,2.26,165.98,58.27,1096.6,281.39,296.37,284.11,287.91,1071.63,1086.84,1066.4,1070.42,1506.6,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,176.0,0.3,,,,,,3.9,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:06:55,,,23.7547817,78.8555756,1666.2,29.91,1696.9,22.5,0.0,20.37,15.99,2.81,-0.46,0.01,0.0,172.5,172.1,28.3,28.2,1.4,0.3,24.0,24.0,2.31,165.97,58.24,1107.7,281.45,296.51,284.21,287.97,1078.89,1092.53,1071.08,1077.25,1506.8,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,176.2,0.3,,,,,,0.0,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:06:56,,,23.7546864,78.8555832,1666.2,29.91,1697.0,22.5,0.0,20.7,16.0,3.16,-0.69,-0.01,-0.01,172.1,172.4,28.3,28.2,1.4,0.3,23.96,24.0,2.3,165.96,58.1,1107.2,281.53,296.67,284.3,288.03,1084.45,1098.07,1075.95,1084.53,1507.0,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,176.5,0.3,,,,,,0.0,,3704.0,,10.0,13.0,24.0
2021-01-15,0 days 11:06:57,,,23.754591,78.8555984,1666.2,29.91,1697.4,22.5,0.0,21.01,8.94,3.12,-0.56,-0.01,-0.0,171.9,171.9,28.3,28.2,1.4,0.3,23.96,24.0,2.27,165.96,58.17,1104.9,281.61,296.82,284.41,288.1,1089.93,1102.14,1078.7,1092.07,1507.3,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,176.9,0.3,,,,,,0.0,,3704.0,,10.0,13.0,24.0
2021-01-15,0 days 11:06:58,,,23.7544937,78.8556137,1665.2,29.91,1698.2,22.5,0.0,21.36,-14.08,2.93,-0.78,0.05,-0.02,172.4,171.9,28.3,28.2,1.4,0.3,23.94,24.0,2.29,165.95,58.27,1106.3,281.72,297.0,284.55,288.18,1093.9,1105.61,1081.45,1097.43,1508.2,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,177.2,0.3,,,,,,0.0,,3704.0,,10.0,12.5,24.0
2021-01-15,0 days 11:06:59,,,23.7543945,78.855629,1665.2,29.91,1696.4,22.5,-0.0,21.65,-30.4,3.0,-0.64,0.02,-0.01,172.2,172.1,28.3,28.2,1.4,0.3,23.91,24.0,2.24,165.95,58.3,1107.5,281.83,297.19,284.66,288.26,1097.77,1108.84,1083.78,1100.96,1506.3,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,177.7,0.3,,,,,,11.8,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:07:00,,,23.7542934,78.8556519,1666.2,29.91,1696.4,22.5,-0.0,21.85,-12.32,3.54,-0.32,-0.0,0.02,171.8,172.0,28.3,28.2,1.4,0.3,23.91,24.0,2.23,165.94,58.3,1109.6,281.93,297.35,284.81,288.35,1100.72,1110.17,1085.49,1104.23,1506.4,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,178.6,0.3,,,,,,11.8,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:07:01,,,23.7541904,78.8556595,1666.2,29.91,1696.5,22.5,0.0,22.06,-0.63,3.22,-0.16,0.0,0.01,171.9,171.8,28.3,28.2,1.4,0.3,23.91,24.0,2.25,165.95,58.21,1106.2,282.05,297.52,284.94,288.44,1103.87,1111.72,1086.62,1106.72,1506.5,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,179.3,0.3,,,,,,15.7,,3704.0,,10.0,12.5,24.0
2021-01-15,0 days 11:07:02,,,23.7540894,78.8556747,1666.2,29.91,1696.6,22.5,0.0,22.3,-4.36,3.42,-0.02,-0.01,-0.02,171.8,171.9,28.2,28.2,1.4,0.3,23.91,24.0,2.3,165.94,58.27,1106.3,282.16,297.71,285.06,288.55,1106.19,1113.84,1088.73,1109.93,1506.6,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-179.8,0.3,,,,,,11.8,,3704.0,,10.0,12.5,24.0
2021-01-15,0 days 11:07:03,,,23.7539864,78.85569,1666.2,29.91,1696.6,22.5,0.0,22.49,-5.12,3.26,-0.93,0.03,-0.02,171.9,171.4,28.3,28.2,1.4,0.3,23.91,24.0,2.24,165.93,58.33,1111.5,282.28,297.9,285.19,288.65,1108.5,1115.02,1090.7,1111.81,1506.6,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-178.6,0.3,,,,,,19.7,,3704.0,,10.0,13.0,24.0
2021-01-15,0 days 11:07:04,,,23.7538795,78.8557129,1666.2,29.91,1696.1,22.5,0.0,22.68,-15.42,3.21,-0.57,-0.06,-0.05,170.2,171.4,28.3,28.2,1.4,0.3,23.94,24.0,2.26,165.92,58.32,1110.4,282.4,298.09,285.34,288.76,1109.8,1116.75,1092.22,1112.27,1506.1,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-176.3,0.3,,,,,,11.8,,3704.0,,10.0,12.5,24.0
2021-01-15,0 days 11:07:05,,,23.7537766,78.8557281,1666.2,29.91,1698.4,22.5,-0.0,22.8,-1.57,3.65,-1.33,0.06,-0.03,172.2,170.6,28.3,28.2,1.4,0.3,23.98,24.0,2.23,165.92,58.3,1110.3,282.52,298.29,285.49,288.86,1110.78,1118.17,1092.99,1112.25,1508.4,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-173.0,0.3,,,,,,7.9,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:07:06,,,23.7536697,78.8557434,1666.2,29.91,1698.7,22.5,-0.0,23.02,-0.05,3.68,-0.66,-0.04,-0.02,171.6,172.0,28.2,28.2,1.4,0.3,24.0,24.0,2.15,165.91,57.25,1067.2,282.66,298.48,285.61,288.98,1112.13,1118.61,1094.73,1113.59,1508.7,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-168.7,0.3,,,,,,11.8,,3704.0,,10.0,12.5,23.0
2021-01-15,0 days 11:07:07,,,23.7535648,78.8557663,1667.2,29.91,1699.0,22.5,0.0,22.98,14.14,3.28,-0.99,0.02,-0.04,170.4,170.8,28.2,28.2,1.4,0.3,24.0,24.0,1.5,165.89,53.44,871.2,282.79,298.67,285.77,289.08,1114.0,1114.18,1088.44,1112.51,1509.0,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.0,-159.4,0.3,,,,,,15.7,,3704.0,,10.0,12.5,24.0
2021-01-15,0 days 11:07:08,,,23.7534599,78.8557816,1667.2,29.91,1698.9,22.5,0.0,22.59,15.94,4.31,-0.57,0.08,-0.03,172.8,171.1,28.1,28.1,1.3,0.3,24.0,24.0,1.35,165.87,51.46,732.1,282.91,298.85,285.91,289.19,1106.14,1104.88,1076.31,1098.84,1508.8,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-141.8,0.3,,,,,,15.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:09,,,23.7533569,78.8557892,1668.2,29.91,1699.5,22.5,0.0,22.3,16.0,4.04,-0.35,-0.01,0.02,173.2,172.9,28.2,28.2,1.4,0.3,24.0,24.0,1.35,165.87,52.22,739.6,283.01,299.03,286.04,289.29,1091.67,1096.27,1065.99,1086.39,1509.5,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-102.2,0.3,,,,,,11.8,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:10,,,23.7532578,78.8558044,1669.2,29.91,1699.7,22.5,0.0,21.95,26.7,4.21,-0.51,0.03,0.01,172.8,172.8,28.2,28.2,1.3,0.2,24.0,24.0,1.34,165.85,52.43,755.6,283.12,299.19,286.13,289.37,1077.63,1085.36,1054.15,1072.84,1509.7,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-58.9,0.3,,,,,,7.9,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:11,,,23.7531605,78.8558197,1669.2,29.91,1697.6,22.5,0.0,21.62,20.39,4.55,-0.58,-0.03,0.0,172.5,172.7,28.2,28.2,1.4,0.3,24.0,24.0,1.35,165.83,52.4,763.5,283.19,299.34,286.22,289.43,1066.31,1075.81,1042.55,1062.55,1507.5,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-38.7,0.3,,,,,,19.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:12,,,23.7530632,78.855835,1669.2,29.91,1697.8,22.5,-0.0,21.27,16.96,4.83,-0.7,0.01,0.02,171.4,171.7,28.2,28.2,1.4,0.3,24.0,24.0,1.34,165.77,52.57,767.3,283.26,299.47,286.32,289.49,1054.75,1067.11,1029.34,1061.45,1507.7,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-29.3,0.3,,,,,,19.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:13,,,23.7529659,78.8558426,1670.2,29.91,1697.2,22.5,-0.0,20.92,16.04,4.84,-0.2,0.01,-0.03,172.1,171.6,28.2,28.2,1.4,0.3,24.0,24.0,1.35,165.71,52.56,765.1,283.35,299.6,286.38,289.55,1046.09,1059.54,1023.48,1059.45,1507.1,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-24.3,0.3,,,,,,15.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:14,,,23.7528706,78.8558578,1670.2,29.91,1697.4,22.5,0.0,20.59,16.0,5.05,0.04,0.02,0.0,172.0,171.8,28.2,28.2,1.4,0.2,23.98,24.0,1.33,165.68,52.61,771.0,283.42,299.73,286.46,289.59,1039.42,1051.94,1018.01,1054.45,1507.3,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-21.1,0.3,,,,,,19.7,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:15,,,23.752779,78.8558731,1670.2,29.91,1697.5,22.5,-0.0,20.24,16.0,4.63,0.37,0.01,-0.04,172.2,171.8,28.2,28.2,1.4,0.3,23.98,24.0,1.33,165.65,52.41,761.2,283.51,299.85,286.54,289.62,1034.25,1047.9,1013.15,1051.4,1507.4,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-19.1,0.3,,,,,,27.6,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:16,,,23.7526875,78.8558884,1671.2,29.91,1698.5,22.5,0.0,19.89,16.0,4.89,-0.47,0.01,0.05,171.8,171.9,28.2,28.2,1.4,0.3,23.98,24.0,1.34,165.59,52.57,768.9,283.58,299.96,286.6,289.66,1029.28,1044.72,1009.21,1046.81,1508.5,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-17.5,0.3,,,,,,19.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:17,,,23.7525959,78.8559036,1671.2,29.91,1701.0,22.5,0.0,19.57,16.0,4.38,0.18,0.02,0.01,171.6,171.6,28.2,28.2,1.4,0.2,23.98,24.0,1.34,165.55,52.67,774.4,283.64,300.05,286.68,289.69,1023.37,1038.95,1005.06,1042.82,1510.9,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.0,-16.4,0.3,,,,,,19.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:18,,,23.7525082,78.8559113,1671.2,29.91,1701.4,22.5,0.0,19.26,16.0,4.02,-0.14,-0.01,-0.04,171.8,171.6,28.2,28.2,1.4,0.2,23.98,24.0,1.34,165.52,52.72,773.2,283.71,300.17,286.77,289.72,1017.92,1035.3,1003.51,1040.42,1511.3,0,,352.0,108.1,108.1,122.6,122.6,-0.003,,,,0.1,-15.6,0.3,,,,,,15.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:19,,,23.7524185,78.8559341,1672.2,29.91,1701.8,22.5,0.0,19.05,16.0,4.6,0.16,0.01,0.03,171.2,171.3,28.2,28.2,1.4,0.3,23.98,24.0,1.33,165.46,52.64,771.3,283.76,300.26,286.81,289.76,1011.37,1030.68,999.76,1038.06,1511.7,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-15.3,0.3,,,,,,7.9,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:20,,,23.7523327,78.8559494,1671.2,29.91,1702.2,22.5,0.0,18.86,2.95,3.97,-0.03,0.0,-0.02,171.7,171.3,28.2,28.2,1.4,0.3,23.98,24.0,1.32,165.45,52.33,759.3,283.8,300.36,286.9,289.78,1004.86,1025.96,997.52,1039.07,1512.2,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-14.7,0.3,,,,,,7.9,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:21,,,23.7522469,78.8559647,1672.2,29.91,1702.9,22.5,0.0,18.64,0.11,4.11,0.15,0.01,0.04,171.6,171.5,28.2,28.2,1.4,0.3,24.0,24.0,1.33,165.43,52.41,757.2,283.86,300.47,286.95,289.81,1004.23,1023.78,996.06,1036.19,1512.8,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-14.3,0.3,,,,,,11.8,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:22,,,23.7521648,78.8559723,1672.2,29.91,1702.5,22.5,-0.0,18.37,0.0,4.33,-0.05,0.02,-0.05,171.8,171.6,28.2,28.2,1.3,0.2,24.0,24.0,1.36,165.41,52.5,757.4,283.9,300.56,287.03,289.83,1002.63,1023.91,996.27,1036.84,1512.5,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-13.9,0.3,,,,,,11.8,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:23,,,23.7520809,78.8559799,1672.2,29.91,1703.0,22.5,0.0,18.14,0.0,4.49,-0.04,-0.0,0.01,171.9,171.8,28.2,28.2,1.4,0.3,24.0,24.0,1.42,165.38,54.14,832.7,283.96,300.65,287.09,289.85,1001.01,1022.07,997.61,1036.92,1512.9,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-13.3,0.3,,,,,,19.7,,3704.0,,10.0,11.5,22.0
2021-01-15,0 days 11:07:24,,,23.751997,78.8559952,1672.2,29.91,1703.1,22.5,0.0,17.96,0.0,4.36,-0.13,-0.0,-0.02,171.6,171.6,28.2,28.2,1.4,0.3,24.0,24.0,1.45,165.35,54.43,865.2,284.02,300.76,287.17,289.88,1003.38,1024.62,999.84,1036.29,1513.1,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-13.0,0.3,,,,,,15.7,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:25,,,23.751915,78.8560104,1672.2,29.91,1703.5,22.5,0.0,17.81,8.47,4.26,-0.02,0.0,-0.01,172.2,171.8,28.2,28.2,1.3,0.3,24.0,24.0,1.44,165.34,54.43,873.0,284.07,300.86,287.25,289.91,1005.49,1029.17,1003.7,1034.75,1513.5,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-12.8,0.3,,,,,,15.7,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:26,,,23.7518349,78.8560257,1673.2,29.91,1704.1,22.5,0.0,17.67,4.07,4.34,0.33,-0.04,-0.03,171.6,172.0,28.3,28.2,1.4,0.3,24.0,24.0,1.69,165.34,55.7,924.8,284.14,300.96,287.32,289.94,1007.09,1035.4,1008.4,1033.71,1514.0,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-12.6,0.3,,,,,,23.6,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:27,,,23.7517529,78.856041,1673.2,29.91,1704.4,22.5,0.0,17.55,15.31,4.37,-0.07,-0.01,-0.02,172.0,171.7,28.3,28.2,1.4,0.3,24.0,24.0,1.74,165.36,56.22,969.6,284.23,301.08,287.42,289.98,1011.02,1040.63,1012.61,1036.14,1514.3,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-12.4,0.3,,,,,,19.7,,3704.0,,10.0,12.0,22.0
2021-01-15,0 days 11:07:28,,,23.7516727,78.856041,1674.2,29.91,1705.5,22.5,-0.0,17.51,15.98,4.6,0.19,0.0,-0.03,171.8,171.8,28.3,28.2,1.4,0.3,24.0,24.0,1.76,165.38,56.26,976.8,284.31,301.19,287.53,290.03,1017.9,1045.12,1017.28,1041.57,1515.4,0,,352.0,108.1,108.1,122.6,122.6,-0.004,,,,0.1,-12.0,0.3,,,,,,19.7,,3704.0,,10.0,12.0,22.0
